DE_wind_generation_actual,cumulated hours,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,v1-1d,v2-1d,v_50m-1d,h1-1d,h2-1d,z0-1d,SWTDN-1d,SWGDN-1d,T-1d,rho-1d,p-1d,day_of_year,month,day_of_week,hr_of_day,day_of_month
7265,126,3.240351563,4.606367188,6.289257813,2.53125,10.53125,0.159641604,0.069836336,0.009043042,270.4722841,1.247552395,97059.28125,3.831757813,5.393203125,7.319570313,2.53125,10.53125,0.160613166,0.058114615,0.012242574,271.0270762,1.238725424,96501.57031,6,1,2,6,6
7169,127,3.250742188,4.593359375,6.251953125,2.53125,10.53125,0.159602126,38.21589906,7.83305769,270.5367566,1.248292565,97096.33594,3.885625,5.460546875,7.358398438,2.53125,10.53125,0.160571451,36.89231792,8.243125673,271.0947802,1.239441633,96538.10938,6,1,2,7,6
6806,128,3.413125,4.696796875,6.083203125,2.53125,10.53125,0.159562451,177.888916,49.87530518,271.1927701,1.248286366,97128.6875,4.086523438,5.656953125,7.26109375,2.53125,10.53125,0.16053229,175.4865723,47.13075638,271.6763703,1.239401937,96575.92969,6,1,2,8,6
6636,129,3.548554688,4.764414063,5.7659375,2.53125,10.53125,0.159522416,298.251709,101.7114868,271.921104,1.246897697,97143.5625,4.197617188,5.746015625,7.07578125,2.53125,10.53125,0.160484859,295.7514648,88.87623596,272.2707633,1.238226175,96608.97656,6,1,2,9,6
6272,130,3.526992188,4.683710938,5.555,2.52734375,10.52734375,0.159470669,369.5605469,142.6693115,272.5711395,1.244267941,97131.8125,4.200507813,5.730585938,7.023789063,2.53125,10.53125,0.160447057,366.9902344,115.4963684,272.8231934,1.236122608,96627.21094,6,1,2,10,6
5672,131,3.475273438,4.60828125,5.464296875,2.52734375,10.52734375,0.159432905,386.9414063,156.236145,273.1118989,1.241347551,97104.02344,4.182773438,5.705273438,7.013828125,2.53125,10.53125,0.160400316,384.3544922,119.420929,273.2487491,1.234045506,96629.71875,6,1,2,11,6
5346,132,3.3753125,4.494765625,5.36359375,2.52734375,10.52734375,0.159389237,349.2165527,136.4833374,273.381043,1.239505291,97092.71094,4.118671875,5.626171875,6.953789063,2.53125,10.53125,0.160363921,346.6518555,101.990387,273.4610014,1.232798815,96638.07813,6,1,2,12,6
5177,133,3.15390625,4.242382813,5.21578125,2.52734375,10.52734375,0.159343376,258.9633789,89.8164978,273.3210963,1.239006162,97102.08594,3.94328125,5.411289063,6.836523438,2.53125,10.53125,0.160323266,256.4628906,68.02087402,273.4278014,1.232555509,96660.82813,6,1,2,13,6
5347,134,2.795742188,3.861914063,5.107070313,2.52734375,10.52734375,0.159303691,123.0080566,32.83859253,272.7541168,1.239646196,97123.82031,3.668515625,5.1078125,6.841914063,2.53125,10.53125,0.160288766,120.6949158,25.79864502,272.9999346,1.233325005,96693.1875,6,1,2,14,6
5586,135,2.709570313,3.821328125,5.22625,2.52734375,10.52734375,0.159263691,10.78048417,1.46051921,271.9779899,1.241039276,97144.32031,3.5509375,5.022695313,6.981015625,2.53125,10.53125,0.160252608,10.20855189,1.689491514,272.3870975,1.234578252,96730.38281,6,1,2,15,6
6018,136,2.775117188,3.926953125,5.377929688,2.52734375,10.52734375,0.159231015,0,0,271.6314961,1.242509484,97162.07031,3.561953125,5.0546875,7.027539063,2.53125,10.53125,0.160221318,0,0,272.0986159,1.235862255,96766.07813,6,1,2,16,6
6242,137,2.814375,3.993007813,5.487617188,2.52734375,10.52734375,0.159195804,0,0,271.395287,1.243822098,97179.39844,3.565039063,5.0596875,7.020585938,2.53125,10.53125,0.160179857,0,0,271.9374881,1.237104416,96805.33594,6,1,2,17,6
6465,138,2.833007813,4.028710938,5.559414063,2.52734375,10.52734375,0.159161428,0,0,271.202536,1.245043039,97201.85156,3.560625,5.043398438,6.991953125,2.53125,10.53125,0.160135673,0,0,271.82128,1.238274217,96847.25,6,1,2,18,6
6603,139,2.835898438,4.039609375,5.598320313,2.52734375,10.52734375,0.159117122,0,0,271.0482186,1.246169567,97222.27344,3.53640625,5.0028125,6.946054688,2.53125,10.53125,0.160095375,0,0,271.7048794,1.239381671,96886.33594,6,1,2,19,6
6434,140,2.8334375,4.038945313,5.6303125,2.52734375,10.52734375,0.159078734,0,0,270.9096702,1.247154355,97234.33594,3.494257813,4.9421875,6.884804688,2.53125,10.53125,0.160050167,0,0,271.576584,1.240385532,96918.17969,6,1,2,20,6
6437,141,2.815351563,4.016992188,5.605039063,2.52734375,10.52734375,0.159042618,0,0,270.8204404,1.247646213,97237.28906,3.460429688,4.897226563,6.842460938,2.53125,10.53125,0.160010864,0,0,271.4612651,1.241222382,96939.4375,6,1,2,21,6
6372,142,2.809960938,4.022773438,5.633945313,2.52734375,10.52734375,0.159003028,0,0,270.7325662,1.247825027,97236.27344,3.422890625,4.852421875,6.799648438,2.53125,10.53125,0.159962019,0,0,271.3376691,1.241974592,96954.57813,6,1,2,22,6
6420,143,2.840195313,4.076601563,5.727851563,2.52734375,10.52734375,0.158964284,0,0,270.6554816,1.247877598,97221.9375,3.381132813,4.80296875,6.730429688,2.53125,10.53125,0.159922652,0,0,271.187458,1.242591381,96952.95313,6,1,2,23,6
6509,144,2.89234375,4.15734375,5.846914063,2.52734375,10.52734375,0.158927177,0,0,270.5960069,1.247859836,97198.85938,3.325976563,4.733359375,6.61984375,2.53125,10.53125,0.159879216,0,0,271.0346015,1.243101358,96940.65625,7,1,3,0,7
6713,145,2.97046875,4.263125,5.994257813,2.52734375,10.52734375,0.158892723,0,0,270.568341,1.247857451,97182.24219,3.2959375,4.699179688,6.532539063,2.53125,10.53125,0.159839204,0,0,270.8761187,1.24369657,96933.59375,7,1,3,1,7
6943,146,3.050078125,4.36515625,6.136015625,2.52734375,10.52734375,0.158854609,0,0,270.5634396,1.247793436,97163.08594,3.275117188,4.674804688,6.457460938,2.53125,10.53125,0.159796714,0,0,270.7279361,1.24429667,96925.82813,7,1,3,2,7
7062,147,3.116914063,4.454375,6.22734375,2.52734375,10.52734375,0.158822146,0,0,270.5535437,1.247630239,97137.04688,3.250703125,4.641015625,6.38453125,2.53125,10.53125,0.159757849,0,0,270.6284283,1.244916558,96933.96094,7,1,3,3,7
7098,148,3.215585938,4.585039063,6.359335938,2.52734375,10.52734375,0.158782468,0,0,270.5632317,1.247373819,97103.67188,3.236835938,4.619609375,6.326484375,2.53125,10.53125,0.159715506,0,0,270.5602542,1.245716572,96966.36719,7,1,3,4,7
7575,149,3.377421875,4.803515625,6.596875,2.52734375,10.52734375,0.158749081,0,0,270.5838392,1.247009754,97071.63281,3.237539063,4.61359375,6.296875,2.53125,10.53125,0.159679305,0,0,270.5123084,1.246646762,97015.21875,7,1,3,5,7
8400,150,3.54109375,5.028710938,6.83546875,2.52734375,10.52734375,0.158711266,0.084197553,0.010875437,270.5929053,1.24661541,97039.67969,3.240351563,4.606367188,6.289257813,2.53125,10.53125,0.159641604,0.069836336,0.009043042,270.4722841,1.247552395,97059.28125,7,1,3,6,7
9167,151,3.718242188,5.248789063,7.058203125,2.52734375,10.52734375,0.158679387,39.65896687,9.931460131,270.7582005,1.246207476,97015.99219,3.250742188,4.593359375,6.251953125,2.53125,10.53125,0.159602126,38.21589906,7.83305769,270.5367566,1.248292565,97096.33594,7,1,3,7,7
10482,152,4.060820313,5.616914063,7.170585938,2.52734375,10.52734375,0.158640655,180.4553223,55.99750519,271.5539812,1.24482286,96992.35156,3.413125,4.696796875,6.083203125,2.53125,10.53125,0.159562451,177.888916,49.87530518,271.1927701,1.248286366,97128.6875,7,1,3,8,7
11005,153,4.330546875,5.925273438,7.298476563,2.52734375,10.52734375,0.15860488,300.921875,106.2548523,272.346197,1.241846085,96943.4375,3.548554688,4.764414063,5.7659375,2.53125,10.53125,0.159522416,298.251709,101.7114868,271.921104,1.246897697,97143.5625,7,1,3,9,7
10906,154,4.526914063,6.195429688,7.5975,2.52734375,10.52734375,0.158572082,372.2924805,136.8977051,273.0225104,1.237815499,96857.88281,3.526992188,4.683710938,5.555,2.52734375,10.52734375,0.159470669,369.5605469,142.6693115,272.5711395,1.244267941,97131.8125,7,1,3,10,7
10983,155,4.665351563,6.406914063,7.896679688,2.52734375,10.52734375,0.158523425,389.6958008,141.2324829,273.5321101,1.233881474,96750.35156,3.475273438,4.60828125,5.464296875,2.52734375,10.52734375,0.159432905,386.9414063,156.236145,273.1118989,1.241347551,97104.02344,7,1,3,11,7
11398,156,4.776445313,6.600625,8.256328125,2.52734375,10.52734375,0.15848518,351.9460449,114.6993408,273.79251,1.230879545,96656.94531,3.3753125,4.494765625,5.36359375,2.52734375,10.52734375,0.159389237,349.2165527,136.4833374,273.381043,1.239505291,97092.71094,7,1,3,12,7
12438,157,4.789023438,6.679257813,8.6203125,2.52734375,10.52734375,0.158448093,261.6242676,69.66036987,273.7613828,1.229136229,96589.85938,3.15390625,4.242382813,5.21578125,2.52734375,10.52734375,0.159343376,258.9633789,89.8164978,273.3210963,1.239006162,97102.08594,7,1,3,13,7
13858,158,4.760117188,6.723515625,9.065273438,2.52734375,10.52734375,0.158418863,125.4827271,22.47496033,273.3756211,1.228754759,96557.96875,2.795742188,3.861914063,5.107070313,2.52734375,10.52734375,0.159303691,123.0080566,32.83859253,272.7541168,1.239646196,97123.82031,7,1,3,14,7
15102,159,4.970390625,7.060625,9.646132813,2.52734375,10.52734375,0.158387527,11.41470534,1.223481012,273.0550979,1.229351163,96556.8125,2.709570313,3.821328125,5.22625,2.52734375,10.52734375,0.159263691,10.78048417,1.46051921,271.9779899,1.241039276,97144.32031,7,1,3,15,7
16114,160,5.205,7.377382813,9.96703125,2.52734375,10.52734375,0.158358292,0,0,273.0538503,1.23007834,96570.95313,2.775117188,3.926953125,5.377929688,2.52734375,10.52734375,0.159231015,0,0,271.6314961,1.242509484,97162.07031,7,1,3,16,7
17594,161,5.34609375,7.568359375,10.18464844,2.52734375,10.52734375,0.158344902,0,0,273.0859339,1.230423927,96587.57031,2.814375,3.993007813,5.487617188,2.52734375,10.52734375,0.159195804,0,0,271.395287,1.243822098,97179.39844,7,1,3,17,7
18522,162,5.449296875,7.716835938,10.35585938,2.5234375,10.5234375,0.158311072,0,0,273.1558889,1.230287075,96596.19531,2.833007813,4.028710938,5.559414063,2.52734375,10.52734375,0.159161428,0,0,271.202536,1.245043039,97201.85156,7,1,3,18,7
19609,163,5.526484375,7.826914063,10.50441406,2.5234375,10.5234375,0.158265674,0,0,273.2616066,1.229832888,96598.57813,2.835898438,4.039609375,5.598320313,2.52734375,10.52734375,0.159117122,0,0,271.0482186,1.246169567,97222.27344,7,1,3,19,7
20734,164,5.612304688,7.951015625,10.69617188,2.5234375,10.5234375,0.158216558,0,0,273.3974141,1.229139328,96601.21875,2.8334375,4.038945313,5.6303125,2.52734375,10.52734375,0.159078734,0,0,270.9096702,1.247154355,97234.33594,7,1,3,20,7
21372,165,5.629023438,7.996132813,10.83105469,2.5234375,10.5234375,0.158167447,0,0,273.5490098,1.228268504,96613.07813,2.815351563,4.016992188,5.605039063,2.52734375,10.52734375,0.159042618,0,0,270.8204404,1.247646213,97237.28906,7,1,3,21,7
21563,166,5.585507813,7.96109375,10.87941406,2.5234375,10.5234375,0.158110308,0,0,273.7101742,1.227400541,96633.54688,2.809960938,4.022773438,5.633945313,2.52734375,10.52734375,0.159003028,0,0,270.7325662,1.247825027,97236.27344,7,1,3,22,7
22456,167,5.535078125,7.906484375,10.8775,2.5234375,10.5234375,0.15806886,0,0,273.8620232,1.226656795,96654.53906,2.840195313,4.076601563,5.727851563,2.52734375,10.52734375,0.158964284,0,0,270.6554816,1.247877598,97221.9375,7,1,3,23,7
22810,168,5.464414063,7.819257813,10.84964844,2.5234375,10.5234375,0.158023081,0,0,274.0083081,1.225925803,96679.96094,2.89234375,4.15734375,5.846914063,2.52734375,10.52734375,0.158927177,0,0,270.5960069,1.247859836,97198.85938,8,1,4,0,8
22868,169,5.350351563,7.669335938,10.725,2.51953125,10.51953125,0.157990608,0,0,274.1084602,1.225587726,96718.96094,2.97046875,4.263125,5.994257813,2.52734375,10.52734375,0.158892723,0,0,270.568341,1.247857451,97182.24219,8,1,4,1,8
23458,170,5.260195313,7.546054688,10.59425781,2.51953125,10.51953125,0.15794829,0,0,274.1569144,1.225534439,96753.98438,3.050078125,4.36515625,6.136015625,2.52734375,10.52734375,0.158854609,0,0,270.5634396,1.247793436,97163.08594,8,1,4,2,8
23700,171,5.203867188,7.460429688,10.47414063,2.51953125,10.51953125,0.157911475,0,0,274.2114595,1.22553587,96787.78125,3.116914063,4.454375,6.22734375,2.52734375,10.52734375,0.158822146,0,0,270.5535437,1.247630239,97137.04688,8,1,4,3,8
24682,172,5.181914063,7.4234375,10.40433594,2.51953125,10.51953125,0.157867226,0,0,274.2453417,1.225587249,96820.66406,3.215585938,4.585039063,6.359335938,2.52734375,10.52734375,0.158782468,0,0,270.5632317,1.247373819,97103.67188,8,1,4,4,8
25880,173,5.170078125,7.393984375,10.31007813,2.51953125,10.51953125,0.157819942,0,0,274.2625183,1.225894094,96856.32813,3.377421875,4.803515625,6.596875,2.52734375,10.52734375,0.158749081,0,0,270.5838392,1.247009754,97071.63281,8,1,4,5,8
26073,174,5.131953125,7.318476563,10.15492188,2.51953125,10.51953125,0.157778071,0.10202546,0.015940752,274.2403634,1.226463795,96894.61719,3.54109375,5.028710938,6.83546875,2.52734375,10.52734375,0.158711266,0.084197553,0.010875437,270.5929053,1.24661541,97039.67969,8,1,4,6,8
26408,175,5.10890625,7.255507813,9.956210938,2.51953125,10.51953125,0.157726483,41.22434439,10.92934077,274.2978972,1.227277517,96944.84375,3.718242188,5.248789063,7.058203125,2.52734375,10.52734375,0.158679387,39.65896687,9.931460131,270.7582005,1.246207476,97015.99219,8,1,4,7,8
26070,176,5.21703125,7.3290625,9.683398438,2.51953125,10.51953125,0.157669554,183.1774902,59.15714264,274.8073387,1.227422476,96996.5625,4.060820313,5.616914063,7.170585938,2.52734375,10.52734375,0.158640655,180.4553223,55.99750519,271.5539812,1.24482286,96992.35156,8,1,4,8,8
25515,177,5.2521875,7.333710938,9.452421875,2.51953125,10.51953125,0.15760879,303.7595215,118.6549912,275.418437,1.226377726,97045.61719,4.330546875,5.925273438,7.298476563,2.52734375,10.52734375,0.15860488,300.921875,106.2548523,272.346197,1.241846085,96943.4375,8,1,4,9,8
25106,178,5.195039063,7.24234375,9.290546875,2.51953125,10.51953125,0.157548078,375.1962891,169.8727112,276.0828056,1.224112988,97074.5625,4.526914063,6.195429688,7.5975,2.52734375,10.52734375,0.158572082,372.2924805,136.8977051,273.0225104,1.237815499,96857.88281,8,1,4,10,8
23671,179,5.051015625,7.039101563,9.053554688,2.51953125,10.51953125,0.157482952,392.6166992,189.2715454,276.632412,1.221508265,97068.49219,4.665351563,6.406914063,7.896679688,2.52734375,10.52734375,0.158523425,389.6958008,141.2324829,273.5321101,1.233881474,96750.35156,8,1,4,11,8
21322,180,4.792070313,6.68953125,8.707070313,2.51953125,10.51953125,0.157424126,354.8486328,167.1863709,276.9102173,1.219724774,97062.50781,4.776445313,6.600625,8.256328125,2.52734375,10.52734375,0.15848518,351.9460449,114.6993408,273.79251,1.230879545,96656.94531,8,1,4,12,8
18643,181,4.324492188,6.081328125,8.1828125,2.51953125,10.51953125,0.157373617,264.4528809,115.4889984,276.8253098,1.219147682,97069.375,4.789023438,6.679257813,8.6203125,2.52734375,10.52734375,0.158448093,261.6242676,69.66036987,273.7613828,1.229136229,96589.85938,8,1,4,13,8
16149,182,3.67375,5.311484375,7.728320313,2.515625,10.515625,0.157322706,128.1184998,47.72448158,276.0797462,1.219853163,97092.17188,4.760117188,6.723515625,9.065273438,2.52734375,10.52734375,0.158418863,125.4827271,22.47496033,273.3756211,1.228754759,96557.96875,8,1,4,14,8
15412,183,3.349140625,5.020820313,7.6028125,2.515625,10.515625,0.157272376,12.11655372,3.073596591,274.8527743,1.22134316,97118.35938,4.970390625,7.060625,9.646132813,2.52734375,10.52734375,0.158387527,11.41470534,1.223481012,273.0550979,1.229351163,96556.8125,8,1,4,15,8
14731,184,3.164375,4.827578125,7.417851563,2.515625,10.515625,0.15722772,0,0,274.3643137,1.223009825,97147.03906,5.205,7.377382813,9.96703125,2.52734375,10.52734375,0.158358292,0,0,273.0538503,1.23007834,96570.95313,8,1,4,16,8
13577,185,2.9996875,4.625664063,7.218320313,2.515625,10.515625,0.157180409,0,0,274.1253606,1.224676609,97183.72656,5.34609375,7.568359375,10.18464844,2.52734375,10.52734375,0.158344902,0,0,273.0859339,1.230423927,96587.57031,8,1,4,17,8
12775,186,2.8721875,4.4534375,7.02234375,2.515625,10.515625,0.157139803,0,0,273.9377013,1.226405501,97226.22656,5.449296875,7.716835938,10.35585938,2.5234375,10.5234375,0.158311072,0,0,273.1558889,1.230287075,96596.19531,8,1,4,18,8
11888,187,2.750039063,4.265351563,6.783085938,2.515625,10.515625,0.157109118,0,0,273.7592738,1.228062153,97266.92969,5.526484375,7.826914063,10.50441406,2.5234375,10.5234375,0.158265674,0,0,273.2616066,1.229832888,96598.57813,8,1,4,19,8
11230,188,2.673554688,4.129609375,6.6009375,2.515625,10.515625,0.157071519,0,0,273.5784284,1.22947669,97293.5625,5.612304688,7.951015625,10.69617188,2.5234375,10.5234375,0.158216558,0,0,273.3974141,1.229139328,96601.21875,8,1,4,20,8
10311,189,2.59578125,4.004023438,6.390039063,2.515625,10.515625,0.157044267,0,0,273.3828858,1.230738759,97304.99219,5.629023438,7.996132813,10.83105469,2.5234375,10.5234375,0.158167447,0,0,273.5490098,1.228268504,96613.07813,8,1,4,21,8
9782,190,2.495390625,3.851132813,6.120273438,2.515625,10.515625,0.157006859,0,0,273.2103883,1.231880903,97311,5.585507813,7.96109375,10.87941406,2.5234375,10.5234375,0.158110308,0,0,273.7101742,1.227400541,96633.54688,8,1,4,22,8
8815,191,2.396171875,3.697695313,5.843671875,2.515625,10.515625,0.156975545,0,0,273.1018516,1.232834816,97311.71875,5.535078125,7.906484375,10.8775,2.5234375,10.5234375,0.15806886,0,0,273.8620232,1.226656795,96654.53906,8,1,4,23,8
8121,192,2.341484375,3.579335938,5.587890625,2.515625,10.515625,0.156927881,0,0,273.0726527,1.233774424,97310.80469,5.464414063,7.819257813,10.84964844,2.5234375,10.5234375,0.158023081,0,0,274.0083081,1.225925803,96679.96094,9,1,5,0,9
7671,193,2.351367188,3.543554688,5.324570313,2.515625,10.515625,0.156891741,0,0,273.0573338,1.234776497,97314.47656,5.350351563,7.669335938,10.725,2.51953125,10.51953125,0.157990608,0,0,274.1084602,1.225587726,96718.96094,9,1,5,1,9
7198,194,2.345625,3.505703125,5.116015625,2.515625,10.515625,0.156842783,0,0,272.9923871,1.235517979,97305.28906,5.260195313,7.546054688,10.59425781,2.51953125,10.51953125,0.15794829,0,0,274.1569144,1.225534439,96753.98438,9,1,5,2,9
7355,195,2.317304688,3.443007813,4.937070313,2.515625,10.515625,0.156803283,0,0,272.9569759,1.235891223,97290.05469,5.203867188,7.460429688,10.47414063,2.51953125,10.51953125,0.157911475,0,0,274.2114595,1.22553587,96787.78125,9,1,5,3,9
7094,196,2.306835938,3.419375,4.860039063,2.515625,10.515625,0.156761419,0,0,272.9055086,1.236168385,97278.1875,5.181914063,7.4234375,10.40433594,2.51953125,10.51953125,0.157867226,0,0,274.2453417,1.225587249,96820.66406,9,1,5,4,9
7464,197,2.372890625,3.500429688,4.943554688,2.515625,10.515625,0.156723296,0,0,272.8506006,1.236602306,97274.16406,5.170078125,7.393984375,10.31007813,2.51953125,10.51953125,0.157819942,0,0,274.2625183,1.225894094,96856.32813,9,1,5,5,9
7537,198,2.468085938,3.61453125,5.096289063,2.515625,10.515625,0.156688859,0.123623079,0.027440775,272.8285607,1.237083316,97277.02344,5.131953125,7.318476563,10.15492188,2.51953125,10.51953125,0.157778071,0.10202546,0.015940752,274.2403634,1.226463795,96894.61719,9,1,5,6,9
7807,199,2.59046875,3.751484375,5.259375,2.515625,10.515625,0.15665061,42.92067187,11.00022701,273.0070769,1.237295628,97286.78906,5.10890625,7.255507813,9.956210938,2.51953125,10.51953125,0.157726483,41.22434439,10.92934077,274.2978972,1.227277517,96944.84375,9,1,5,7,9
7990,200,2.861367188,4.016289063,5.262539063,2.515625,10.515625,0.156611185,186.0623779,55.44358349,273.8852881,1.23597002,97299.78125,5.21703125,7.3290625,9.683398438,2.51953125,10.51953125,0.157669554,183.1774902,59.15714264,274.8073387,1.227422476,96996.5625,9,1,5,8,9
7728,201,2.980234375,4.091367188,5.061992188,2.515625,10.515625,0.156565513,306.7592773,110.0939598,274.7965142,1.233310699,97306.41406,5.2521875,7.333710938,9.452421875,2.51953125,10.51953125,0.15760879,303.7595215,118.6549912,275.418437,1.226377726,97045.61719,9,1,5,9,9
6464,202,3.012695313,4.090507813,4.999765625,2.515625,10.515625,0.156528677,378.262207,144.6695557,275.5789908,1.229961872,97292.44531,5.195039063,7.24234375,9.290546875,2.51953125,10.51953125,0.157548078,375.1962891,169.8727112,276.0828056,1.224112988,97074.5625,9,1,5,10,9
